노선번호,노선명,노선별정류장순번,정류장번호,정류장명,LOCALX,LOCALY,데이터기준일
250080800,서면6,26,250000999 ,과수원마을입구,127.7040 ,37.9112 ,2020-04-21
250080800,서면6,27,250026605 ,월송2리입구,127.7061 ,37.9148 ,2020-04-21
250080800,서면6,28,250002061 ,신매3리,127.7110 ,37.9159 ,2020-04-21
250080800,서면6,29,250002062 ,신매3리,127.7117 ,37.9183 ,2020-04-21
250080800,서면6,30,250002165 ,서면치안센터,127.7093 ,37.9240 ,2020-04-21
250080800,서면6,31,250002159 ,서상초교,127.7063 ,37.9283 ,2020-04-21
250080800,서면6,32,250002154 ,서춘천농협,127.7025 ,37.9324 ,2020-04-21
250080800,서면6,33,250002064 ,신매1리,127.7028 ,37.9358 ,2020-04-21
250080800,서면6,34,250002162 ,서상1리종점,127.7036 ,37.9422 ,2020-04-21
250080800,서면6,35,250001334 ,탑말,127.6997 ,37.9464 ,2020-04-21
250080800,서면6,36,250001368 ,춘천댐종점,127.6665 ,37.9742 ,2020-04-21
250080800,서면6,37,250002006 ,오월리입구,127.6554 ,37.9786 ,2020-04-21
250080800,서면6,38,250026858 ,오월교,127.6492 ,37.9796 ,2020-04-21
250080800,서면6,39,250001027 ,오월교입구,127.6446 ,37.9838 ,2020-04-21
250080800,서면6,40,250002003 ,오월유원지,127.6419 ,37.9801 ,2020-04-21
250080800,서면6,41,250027045 ,오월리납실교,127.6430 ,37.9786 ,2020-04-21
250080800,서면6,42,250027046 ,오월2리,127.6415 ,37.9752 ,2020-04-21
250080800,서면6,43,250027047 ,강원숲체험장입구,127.6407 ,37.9717 ,2020-04-21
250080800,서면6,44,250026787 ,오월2리,127.6356 ,37.9716 ,2020-04-21
250080800,서면6,45,250027048 ,오월2리,127.6291 ,37.9698 ,2020-04-21
250080800,서면6,46,250026785 ,오월2리,127.6272 ,37.9682 ,2020-04-21
250080800,서면6,47,250026751 ,오월리종점,127.6251 ,37.9663 ,2020-04-21
250080800,서면6,48,250002005 ,오월리종점,127.6252 ,37.9663 ,2020-04-21
250080800,서면6,49,250027049 ,오월2리,127.6272 ,37.9682 ,2020-04-21
250080800,서면6,50,250026786 ,오월2리,127.6292 ,37.9697 ,2020-04-21
250080800,서면6,51,250027050 ,오월2리,127.6356 ,37.9715 ,2020-04-21
250080800,서면6,52,250026788 ,강원숲체험장입구,127.6408 ,37.9717 ,2020-04-21
250080800,서면6,53,250026789 ,오월2리,127.6416 ,37.9752 ,2020-04-21
250080800,서면6,54,250026790 ,오월리납실교,127.6431 ,37.9786 ,2020-04-21
250080800,서면6,55,250002004 ,오월유원지,127.6422 ,37.9802 ,2020-04-21
250080800,서면6,56,250002008 ,오월교입구,127.6447 ,37.9835 ,2020-04-21
250080800,서면6,57,250026844 ,오월교,127.6487 ,37.9797 ,2020-04-21
250080800,서면6,58,250002007 ,오월리입구,127.6554 ,37.9785 ,2020-04-21
250080800,서면6,59,250001369 ,춘천댐종점,127.6664 ,37.9740 ,2020-04-21
250080800,서면6,60,250027118 ,서상1리1반,127.6881 ,37.9542 ,2020-04-21
250080800,서면6,61,250001335 ,탑말,127.6997 ,37.9463 ,2020-04-21
250080800,서면6,62,250002163 ,서상1리종점,127.7036 ,37.9421 ,2020-04-21
250080800,서면6,63,250002063 ,신매1리,127.7027 ,37.9359 ,2020-04-21
250080800,서면6,64,250002153 ,서춘천농협,127.7024 ,37.9323 ,2020-04-21
250080800,서면6,65,250002160 ,서상초교,127.7063 ,37.9281 ,2020-04-21
250080800,서면6,66,250002166 ,서면치안센터,127.7092 ,37.9238 ,2020-04-21
250080800,서면6,67,250002059 ,신매3리,127.7116 ,37.9182 ,2020-04-21
250080800,서면6,68,250002060 ,신매3리,127.7109 ,37.9160 ,2020-04-21
250080800,서면6,69,250026604 ,월송2리입구,127.7059 ,37.9148 ,2020-04-21
250080800,서면6,70,250001638 ,과수원마을입구,127.7038 ,37.9113 ,2020-04-21
250080800,서면6,71,250001757 ,애니고등학교,127.7006 ,37.9054 ,2020-04-21
250080800,서면6,72,250001634 ,금산2리,127.6969 ,37.9020 ,2020-04-21
250080800,서면6,73,250002167 ,서면행정복지센터,127.6937 ,37.8981 ,2020-04-21
250080800,서면6,74,250001636 ,금산3리,127.6907 ,37.8963 ,2020-04-21
250080800,서면6,75,250027012 ,애니박물관입구,127.6904 ,37.8930 ,2020-04-21
250080800,서면6,76,250001637 ,강원정보문화진흥원,127.6906 ,37.8960 ,2020-04-21
250080800,서면6,77,250002168 ,서면행정복지센터,127.6940 ,37.8983 ,2020-04-21
250080800,서면6,78,250001635 ,금산2리,127.6972 ,37.9020 ,2020-04-21
250080800,서면6,79,250001758 ,애니고등학교,127.7006 ,37.9053 ,2020-04-21
250080800,서면6,80,250000999 ,과수원마을입구,127.7040 ,37.9112 ,2020-04-21
250080800,서면6,81,250026605 ,월송2리입구,127.7061 ,37.9148 ,2020-04-21
250080800,서면6,82,250002061 ,신매3리,127.7110 ,37.9159 ,2020-04-21
250080800,서면6,83,250002062 ,신매3리,127.7117 ,37.9183 ,2020-04-21
250080800,서면6,84,250002057 ,신매대교,127.7115 ,37.9220 ,2020-04-21
250080800,서면6,85,250001414 ,인형극장,127.7203 ,37.9221 ,2020-04-21
250080800,서면6,86,250001912 ,육림공원,127.7212 ,37.9176 ,2020-04-21
250080800,서면6,87,250002219 ,우두로입구,127.7219 ,37.9133 ,2020-04-21
250080800,서면6,88,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250080800,서면6,89,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250080800,서면6,90,250002110 ,소양중학교,127.7250 ,37.9051 ,2020-04-21
250080800,서면6,91,250001533 ,두미르A,127.7274 ,37.9027 ,2020-04-21
250080800,서면6,92,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250080800,서면6,93,250026550 ,호반환승센터,127.7250 ,37.8935 ,2020-04-21
250080800,서면6,94,250001357 ,춘천역환승센터,127.7179 ,37.8853 ,2020-04-21
250080800,서면6,95,250027098 ,중앙초교앞,127.7244 ,37.8781 ,2020-04-21
250080800,서면6,96,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250080801,서면6(오월리직행),1,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250080801,서면6(오월리직행),2,250026552 ,춘천역환승센터,127.7182 ,37.8853 ,2020-04-21
250080801,서면6(오월리직행),3,250026551 ,호반환승센터,127.7249 ,37.8932 ,2020-04-21
250080801,서면6(오월리직행),4,250002120 ,소양2교,127.7286 ,37.8996 ,2020-04-21
250080801,서면6(오월리직행),5,250001532 ,두미르A,127.7282 ,37.9020 ,2020-04-21
250080801,서면6(오월리직행),6,250002109 ,소양중학교,127.7246 ,37.9061 ,2020-04-21
250080801,서면6(오월리직행),7,250001373 ,소양고등학교,127.7237 ,37.9078 ,2020-04-21
250080801,서면6(오월리직행),8,250001161 ,사농현대A,127.7227 ,37.9109 ,2020-04-21
250080801,서면6(오월리직행),9,250002218 ,우두로입구,127.7221 ,37.9135 ,2020-04-21
250080801,서면6(오월리직행),10,250001911 ,육림랜드,127.7216 ,37.9162 ,2020-04-21
250080801,서면6(오월리직행),11,250001413 ,인형극장,127.7202 ,37.9222 ,2020-04-21
250080801,서면6(오월리직행),12,250002058 ,신매대교,127.7114 ,37.9221 ,2020-04-21
250080801,서면6(오월리직행),13,250002165 ,서면치안센터,127.7093 ,37.9240 ,2020-04-21
250080801,서면6(오월리직행),14,250002159 ,서상초교,127.7063 ,37.9283 ,2020-04-21
250080801,서면6(오월리직행),15,250002154 ,서춘천농협,127.7025 ,37.9324 ,2020-04-21
250080801,서면6(오월리직행),16,250002064 ,신매1리,127.7028 ,37.9358 ,2020-04-21
250080801,서면6(오월리직행),17,250002162 ,서상1리종점,127.7036 ,37.9422 ,2020-04-21
250080801,서면6(오월리직행),18,250001334 ,탑말,127.6997 ,37.9464 ,2020-04-21
250080801,서면6(오월리직행),19,250001368 ,춘천댐종점,127.6665 ,37.9742 ,2020-04-21
250080801,서면6(오월리직행),20,250002006 ,오월리입구,127.6554 ,37.9786 ,2020-04-21
250080801,서면6(오월리직행),21,250026858 ,오월교,127.6492 ,37.9796 ,2020-04-21
250080801,서면6(오월리직행),22,250001027 ,오월교입구,127.6446 ,37.9838 ,2020-04-21
250080801,서면6(오월리직행),23,250002003 ,오월유원지,127.6419 ,37.9801 ,2020-04-21
250080801,서면6(오월리직행),24,250027045 ,오월리납실교,127.6430 ,37.9786 ,2020-04-21
250080801,서면6(오월리직행),25,250027046 ,오월2리,127.6415 ,37.9752 ,2020-04-21
250080801,서면6(오월리직행),26,250027047 ,강원숲체험장입구,127.6407 ,37.9717 ,2020-04-21
250080801,서면6(오월리직행),27,250026787 ,오월2리,127.6356 ,37.9716 ,2020-04-21
250080801,서면6(오월리직행),28,250027048 ,오월2리,127.6291 ,37.9698 ,2020-04-21
250080801,서면6(오월리직행),29,250026785 ,오월2리,127.6272 ,37.9682 ,2020-04-21
250080801,서면6(오월리직행),30,250026751 ,오월리종점,127.6251 ,37.9663 ,2020-04-21
250080801,서면6(오월리직행),31,250002005 ,오월리종점,127.6252 ,37.9663 ,2020-04-21
250080801,서면6(오월리직행),32,250027049 ,오월2리,127.6272 ,37.9682 ,2020-04-21
250080801,서면6(오월리직행),33,250026786 ,오월2리,127.6292 ,37.9697 ,2020-04-21
250080801,서면6(오월리직행),34,250027050 ,오월2리,127.6356 ,37.9715 ,2020-04-21
250080801,서면6(오월리직행),35,250026788 ,강원숲체험장입구,127.6408 ,37.9717 ,2020-04-21
250080801,서면6(오월리직행),36,250026789 ,오월2리,127.6416 ,37.9752 ,2020-04-21
250080801,서면6(오월리직행),37,250026790 ,오월리납실교,127.6431 ,37.9786 ,2020-04-21
250080801,서면6(오월리직행),38,250002004 ,오월유원지,127.6422 ,37.9802 ,2020-04-21
250080801,서면6(오월리직행),39,250002008 ,오월교입구,127.6447 ,37.9835 ,2020-04-21
250080801,서면6(오월리직행),40,250026844 ,오월교,127.6487 ,37.9797 ,2020-04-21
250080801,서면6(오월리직행),41,250002007 ,오월리입구,127.6554 ,37.9785 ,2020-04-21
250080801,서면6(오월리직행),42,250001369 ,춘천댐종점,127.6664 ,37.9740 ,2020-04-21
250080801,서면6(오월리직행),43,250027118 ,서상1리1반,127.6881 ,37.9542 ,2020-04-21
250080801,서면6(오월리직행),44,250001335 ,탑말,127.6997 ,37.9463 ,2020-04-21
250080801,서면6(오월리직행),45,250002163 ,서상1리종점,127.7036 ,37.9421 ,2020-04-21
250080801,서면6(오월리직행),46,250002063 ,신매1리,127.7027 ,37.9359 ,2020-04-21
250080801,서면6(오월리직행),47,250002153 ,서춘천농협,127.7024 ,37.9323 ,2020-04-21
250080801,서면6(오월리직행),48,250002160 ,서상초교,127.7063 ,37.9281 ,2020-04-21
250080801,서면6(오월리직행),49,250002166 ,서면치안센터,127.7092 ,37.9238 ,2020-04-21
250080801,서면6(오월리직행),50,250002057 ,신매대교,127.7115 ,37.9220 ,2020-04-21
250080801,서면6(오월리직행),51,250001414 ,인형극장,127.7203 ,37.9221 ,2020-04-21
250080801,서면6(오월리직행),52,250001912 ,육림공원,127.7212 ,37.9176 ,2020-04-21
250080801,서면6(오월리직행),53,250002219 ,우두로입구,127.7219 ,37.9133 ,2020-04-21
250080801,서면6(오월리직행),54,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250080801,서면6(오월리직행),55,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250080801,서면6(오월리직행),56,250002110 ,소양중학교,127.7250 ,37.9051 ,2020-04-21
250080801,서면6(오월리직행),57,250001533 ,두미르A,127.7274 ,37.9027 ,2020-04-21
250080801,서면6(오월리직행),58,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250080801,서면6(오월리직행),59,250026550 ,호반환승센터,127.7250 ,37.8935 ,2020-04-21
250080801,서면6(오월리직행),60,250001357 ,춘천역환승센터,127.7179 ,37.8853 ,2020-04-21
250080801,서면6(오월리직행),61,250027098 ,중앙초교앞,127.7244 ,37.8781 ,2020-04-21
250080801,서면6(오월리직행),62,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250080900,사북1,1,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250080900,사북1,2,250026552 ,춘천역환승센터,127.7182 ,37.8853 ,2020-04-21
250080900,사북1,3,250026551 ,호반환승센터,127.7249 ,37.8932 ,2020-04-21
250080900,사북1,4,250002120 ,소양2교,127.7286 ,37.8996 ,2020-04-21
250080900,사북1,5,250001532 ,두미르A,127.7282 ,37.9020 ,2020-04-21
250080900,사북1,6,250002109 ,소양중학교,127.7246 ,37.9061 ,2020-04-21
250080900,사북1,7,250001373 ,소양고등학교,127.7237 ,37.9078 ,2020-04-21
250080900,사북1,8,250001161 ,사농현대A,127.7227 ,37.9109 ,2020-04-21
250080900,사북1,9,250002218 ,우두로입구,127.7221 ,37.9135 ,2020-04-21
250080900,사북1,10,250001911 ,육림랜드,127.7216 ,37.9162 ,2020-04-21
250080900,사북1,11,250001415 ,청소년수련원,127.7213 ,37.9225 ,2020-04-21
250080900,사북1,12,250001925 ,위도입구,127.7212 ,37.9244 ,2020-04-21
250080900,사북1,13,250002069 ,신동,127.7217 ,37.9270 ,2020-04-21
250080900,사북1,14,250002065 ,신동초교,127.7220 ,37.9298 ,2020-04-21
250080900,사북1,15,250002067 ,신동삼거리,127.7223 ,37.9320 ,2020-04-21
250080900,사북1,16,250026839 ,신동교,127.7209 ,37.9347 ,2020-04-21
250080900,사북1,17,250002071 ,신동배터,127.7157 ,37.9373 ,2020-04-21
250080900,사북1,18,250001158 ,용산1리,127.7143 ,37.9393 ,2020-04-21
250080900,사북1,19,250001783 ,(구)102보충대,127.7122 ,37.9412 ,2020-04-21
250080900,사북1,20,250001973 ,용산1리,127.7109 ,37.9428 ,2020-04-21
250080900,사북1,21,250001966 ,용산리종점,127.7072 ,37.9462 ,2020-04-21
250080900,사북1,22,250001968 ,용산2리취수장,127.7006 ,37.9501 ,2020-04-21
250080900,사북1,23,250001155 ,용산2리,127.6818 ,37.9604 ,2020-04-21
250080900,사북1,24,250001970 ,한강수력본부,127.6789 ,37.9625 ,2020-04-21
250080900,사북1,25,250001689 ,고탄입구,127.6771 ,37.9645 ,2020-04-21
250080900,사북1,26,250001153 ,고탄입구,127.6747 ,37.9662 ,2020-04-21
250080900,사북1,27,250001965 ,용산치안센터,127.6712 ,37.9682 ,2020-04-21
250080900,사북1,28,250001368 ,춘천댐종점,127.6665 ,37.9742 ,2020-04-21
250080900,사북1,29,250002006 ,오월리입구,127.6554 ,37.9786 ,2020-04-21
250080900,사북1,30,250001937 ,원평계곡,127.6444 ,37.9953 ,2020-04-21
250080900,사북1,31,250001936 ,원평마을,127.6333 ,38.0027 ,2020-04-21
250080900,사북1,32,250001518 ,마평,127.6275 ,38.0028 ,2020-04-21
250080900,사북1,33,250001935 ,샛강쉼터,127.6275 ,38.0019 ,2020-04-21
250080900,사북1,34,250001673 ,신포리,127.6270 ,38.0147 ,2020-04-21
250080900,사북1,35,250002042 ,신포리,127.6341 ,38.0166 ,2020-04-21
250080900,사북1,36,250001151 ,신포리,127.6371 ,38.0195 ,2020-04-21
250080900,사북1,37,250002044 ,신포1리,127.6400 ,38.0252 ,2020-04-21
250080900,사북1,38,250002215 ,사북면행복센터,127.6413 ,38.0301 ,2020-04-21
250080900,사북1,39,250001800 ,지촌3리,127.6408 ,38.0337 ,2020-04-21
250080900,사북1,40,250002213 ,사북우체국,127.6435 ,38.0387 ,2020-04-21
250080900,사북1,41,250001798 ,현지사,127.6455 ,38.0448 ,2020-04-21
250080900,사북1,42,250001802 ,지촌2리,127.6428 ,38.0506 ,2020-04-21
250080900,사북1,43,250001994 ,오탄1리,127.6218 ,38.0429 ,2020-04-21
250080900,사북1,44,250001999 ,오탄1리,127.6160 ,38.0471 ,2020-04-21
250080900,사북1,45,250026619 ,오탄2리입구,127.6093 ,38.0497 ,2020-04-21
250080900,사북1,46,250001998 ,오탄2리,127.5953 ,38.0542 ,2020-04-21
250080900,사북1,47,250026721 ,오탄리종점,127.5815 ,38.0526 ,2020-04-21
250080900,사북1,48,250001993 ,오탄리종점,127.5817 ,38.0526 ,2020-04-21
250080900,사북1,49,250001997 ,오탄2리,127.5951 ,38.0540 ,2020-04-21
250080900,사북1,50,250001020 ,대추나무골,127.6029 ,38.0509 ,2020-04-21
250080900,사북1,51,250001996 ,오탄3리종점,127.6010 ,38.0417 ,2020-04-21
250080900,사북1,52,250026620 ,오탄3리입구,127.6101 ,38.0507 ,2020-04-21
250080900,사북1,53,250002000 ,오탄1리,127.6160 ,38.0469 ,2020-04-21
250080900,사북1,54,250001995 ,오탄1리,127.6220 ,38.0427 ,2020-04-21
250080900,사북1,55,250001803 ,지촌2리,127.6427 ,38.0505 ,2020-04-21
250080900,사북1,56,250001799 ,현지사,127.6451 ,38.0452 ,2020-04-21
250080900,사북1,57,250002214 ,사북우체국,127.6433 ,38.0388 ,2020-04-21
250080900,사북1,58,250001801 ,지촌3리,127.6406 ,38.0337 ,2020-04-21
250080900,사북1,59,250002216 ,사북면행복센터,127.6411 ,38.0290 ,2020-04-21
250080900,사북1,60,250002041 ,신포중학교,127.6399 ,38.0261 ,2020-04-21
250080900,사북1,61,250001150 ,신포리,127.6370 ,38.0195 ,2020-04-21
250080900,사북1,62,250002043 ,신포리,127.6340 ,38.0167 ,2020-04-21
250080900,사북1,63,250001673 ,신포리,127.6270 ,38.0147 ,2020-04-21
250080900,사북1,64,250001936 ,원평마을,127.6333 ,38.0027 ,2020-04-21
250080900,사북1,65,250001518 ,마평,127.6275 ,38.0028 ,2020-04-21
250080900,사북1,66,250001935 ,샛강쉼터,127.6275 ,38.0019 ,2020-04-21
250080900,사북1,67,250001938 ,원평계곡,127.6443 ,37.9949 ,2020-04-21
250080900,사북1,68,250002007 ,오월리입구,127.6554 ,37.9785 ,2020-04-21
250080900,사북1,69,250001369 ,춘천댐종점,127.6664 ,37.9740 ,2020-04-21
250080900,사북1,70,250001370 ,춘천댐,127.6712 ,37.9681 ,2020-04-21
250080900,사북1,71,250001021 ,고탄입구,127.6746 ,37.9660 ,2020-04-21
250080900,사북1,72,250001690 ,고탄입구,127.6763 ,37.9644 ,2020-04-21
250080900,사북1,73,250001971 ,한강수력본부,127.6786 ,37.9626 ,2020-04-21
250080900,사북1,74,250001154 ,용산2리,127.6815 ,37.9604 ,2020-04-21
250080900,사북1,75,250001969 ,용산2리취수장,127.7010 ,37.9496 ,2020-04-21
250080900,사북1,76,250001967 ,용산3리,127.7073 ,37.9458 ,2020-04-21
250080900,사북1,77,250001974 ,용산1리,127.7107 ,37.9427 ,2020-04-21
250080900,사북1,78,250001784 ,(구)102보충대,127.7124 ,37.9408 ,2020-04-21
250080900,사북1,79,250001157 ,용산1리,127.7142 ,37.9391 ,2020-04-21
250080900,사북1,80,250002072 ,신동배터,127.7162 ,37.9367 ,2020-04-21
250080900,사북1,81,250002068 ,신동초등학교,127.7220 ,37.9319 ,2020-04-21
250080900,사북1,82,250002066 ,신동초교,127.7218 ,37.9299 ,2020-04-21
250080900,사북1,83,250002070 ,신동보급대,127.7214 ,37.9278 ,2020-04-21
250080900,사북1,84,250001926 ,위도입구,127.7210 ,37.9249 ,2020-04-21
250080900,사북1,85,250001416 ,청소년수련원,127.7210 ,37.9225 ,2020-04-21
250080900,사북1,86,250001912 ,육림공원,127.7212 ,37.9176 ,2020-04-21
250080900,사북1,87,250002219 ,우두로입구,127.7219 ,37.9133 ,2020-04-21
250080900,사북1,88,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250080900,사북1,89,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250080900,사북1,90,250002110 ,소양중학교,127.7250 ,37.9051 ,2020-04-21
250080900,사북1,91,250001533 ,두미르A,127.7274 ,37.9027 ,2020-04-21
250080900,사북1,92,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250080900,사북1,93,250026550 ,호반환승센터,127.7250 ,37.8935 ,2020-04-21
250080900,사북1,94,250001357 ,춘천역환승센터,127.7179 ,37.8853 ,2020-04-21
250080900,사북1,95,250027098 ,중앙초교앞,127.7244 ,37.8781 ,2020-04-21
250080900,사북1,96,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250081000,사북2,1,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250081000,사북2,2,250026552 ,춘천역환승센터,127.7182 ,37.8853 ,2020-04-21
250081000,사북2,3,250026551 ,호반환승센터,127.7249 ,37.8932 ,2020-04-21
250081000,사북2,4,250002120 ,소양2교,127.7286 ,37.8996 ,2020-04-21
250081000,사북2,5,250001532 ,두미르A,127.7282 ,37.9020 ,2020-04-21
250081000,사북2,6,250002109 ,소양중학교,127.7246 ,37.9061 ,2020-04-21
250081000,사북2,7,250001373 ,소양고등학교,127.7237 ,37.9078 ,2020-04-21
250081000,사북2,8,250001161 ,사농현대A,127.7227 ,37.9109 ,2020-04-21
250081000,사북2,9,250002218 ,우두로입구,127.7221 ,37.9135 ,2020-04-21
250081000,사북2,10,250001911 ,육림랜드,127.7216 ,37.9162 ,2020-04-21
250081000,사북2,11,250001415 ,청소년수련원,127.7213 ,37.9225 ,2020-04-21
250081000,사북2,12,250001925 ,위도입구,127.7212 ,37.9244 ,2020-04-21
250081000,사북2,13,250002069 ,신동,127.7217 ,37.9270 ,2020-04-21
250081000,사북2,14,250002065 ,신동초교,127.7220 ,37.9298 ,2020-04-21
250081000,사북2,15,250002067 ,신동삼거리,127.7223 ,37.9320 ,2020-04-21
250081000,사북2,16,250026839 ,신동교,127.7209 ,37.9347 ,2020-04-21
250081000,사북2,17,250002071 ,신동배터,127.7157 ,37.9373 ,2020-04-21
250081000,사북2,18,250001158 ,용산1리,127.7143 ,37.9393 ,2020-04-21
250081000,사북2,19,250001783 ,(구)102보충대,127.7122 ,37.9412 ,2020-04-21
250081000,사북2,20,250001973 ,용산1리,127.7109 ,37.9428 ,2020-04-21
250081000,사북2,21,250001966 ,용산리종점,127.7072 ,37.9462 ,2020-04-21
250081000,사북2,22,250001968 ,용산2리취수장,127.7006 ,37.9501 ,2020-04-21
250081000,사북2,23,250001155 ,용산2리,127.6818 ,37.9604 ,2020-04-21
250081000,사북2,24,250001970 ,한강수력본부,127.6789 ,37.9625 ,2020-04-21
250081000,사북2,25,250001689 ,고탄입구,127.6771 ,37.9645 ,2020-04-21
250081000,사북2,26,250001153 ,고탄입구,127.6747 ,37.9662 ,2020-04-21
250081000,사북2,27,250001965 ,용산치안센터,127.6712 ,37.9682 ,2020-04-21
250081000,사북2,28,250001368 ,춘천댐종점,127.6665 ,37.9742 ,2020-04-21
250081000,사북2,29,250002006 ,오월리입구,127.6554 ,37.9786 ,2020-04-21
250081000,사북2,30,250026858 ,오월교,127.6492 ,37.9796 ,2020-04-21
250081000,사북2,31,250001027 ,오월교입구,127.6446 ,37.9838 ,2020-04-21
250081000,사북2,32,250002003 ,오월유원지,127.6419 ,37.9801 ,2020-04-21
250081000,사북2,33,250001813 ,지암리,127.6357 ,37.9772 ,2020-04-21
250081000,사북2,34,250001026 ,가족쉼터,127.6290 ,37.9769 ,2020-04-21
250081000,사북2,35,250001811 ,지암리,127.6224 ,37.9794 ,2020-04-21
250081000,사북2,36,250001025 ,지암리(3),127.6163 ,37.9829 ,2020-04-21
250081000,사북2,37,250001809 ,지암산천마을,127.6092 ,37.9819 ,2020-04-21
250081000,사북2,38,250001806 ,지암초교,127.6077 ,37.9809 ,2020-04-21
250081000,사북2,39,250001024 ,지암리(4),127.6043 ,37.9795 ,2020-04-21
250081000,사북2,40,250001023 ,지암리(물레방아민박),127.6021 ,37.9777 ,2020-04-21
250081000,사북2,41,250001022 ,눈썰매장입구,127.5989 ,37.9751 ,2020-04-21
250081000,사북2,42,250026737 ,지암2교,127.5953 ,37.9754 ,2020-04-21
250081000,사북2,43,250026969 ,이상원미술관,127.5792 ,37.9679 ,2020-04-21
250081000,사북2,44,250026970 ,이상원미술관,127.5793 ,37.9678 ,2020-04-21
250081000,사북2,45,250001810 ,지암2교,127.5953 ,37.9753 ,2020-04-21
250081000,사북2,46,250001144 ,눈썰매장입구,127.5980 ,37.9748 ,2020-04-21
250081000,사북2,47,250001145 ,지암리,127.6022 ,37.9776 ,2020-04-21
250081000,사북2,48,250001146 ,지암리,127.6044 ,37.9793 ,2020-04-21
250081000,사북2,49,250001807 ,지암초교,127.6078 ,37.9808 ,2020-04-21
250081000,사북2,50,250001808 ,지암산천마을,127.6090 ,37.9817 ,2020-04-21
250081000,사북2,51,250001147 ,지암리,127.6164 ,37.9827 ,2020-04-21
250081000,사북2,52,250001814 ,지암리,127.6222 ,37.9793 ,2020-04-21
250081000,사북2,53,250001148 ,지암리,127.6291 ,37.9767 ,2020-04-21
250081000,사북2,54,250001812 ,지암리,127.6358 ,37.9771 ,2020-04-21
250081000,사북2,55,250002004 ,오월유원지,127.6422 ,37.9802 ,2020-04-21
250081000,사북2,56,250002008 ,오월교입구,127.6447 ,37.9835 ,2020-04-21
250081000,사북2,57,250026844 ,오월교,127.6487 ,37.9797 ,2020-04-21
250081000,사북2,58,250002007 ,오월리입구,127.6554 ,37.9785 ,2020-04-21
250081000,사북2,59,250001369 ,춘천댐종점,127.6664 ,37.9740 ,2020-04-21
250081000,사북2,60,250001370 ,춘천댐,127.6712 ,37.9681 ,2020-04-21
250081000,사북2,61,250001021 ,고탄입구,127.6746 ,37.9660 ,2020-04-21
250081000,사북2,62,250001690 ,고탄입구,127.6763 ,37.9644 ,2020-04-21
250081000,사북2,63,250001971 ,한강수력본부,127.6786 ,37.9626 ,2020-04-21
250081000,사북2,64,250001154 ,용산2리,127.6815 ,37.9604 ,2020-04-21
250081000,사북2,65,250001969 ,용산2리취수장,127.7010 ,37.9496 ,2020-04-21
250081000,사북2,66,250001967 ,용산3리,127.7073 ,37.9458 ,2020-04-21
250081000,사북2,67,250001974 ,용산1리,127.7107 ,37.9427 ,2020-04-21
250081000,사북2,68,250001784 ,(구)102보충대,127.7124 ,37.9408 ,2020-04-21
250081000,사북2,69,250001157 ,용산1리,127.7142 ,37.9391 ,2020-04-21
250081000,사북2,70,250002072 ,신동배터,127.7162 ,37.9367 ,2020-04-21
250081000,사북2,71,250002068 ,신동초등학교,127.7220 ,37.9319 ,2020-04-21
250081000,사북2,72,250002066 ,신동초교,127.7218 ,37.9299 ,2020-04-21
250081000,사북2,73,250002070 ,신동보급대,127.7214 ,37.9278 ,2020-04-21
250081000,사북2,74,250001926 ,위도입구,127.7210 ,37.9249 ,2020-04-21
250081000,사북2,75,250001416 ,청소년수련원,127.7210 ,37.9225 ,2020-04-21
250081000,사북2,76,250001912 ,육림공원,127.7212 ,37.9176 ,2020-04-21
250081000,사북2,77,250002219 ,우두로입구,127.7219 ,37.9133 ,2020-04-21
250081000,사북2,78,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250081000,사북2,79,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250081000,사북2,80,250002110 ,소양중학교,127.7250 ,37.9051 ,2020-04-21
250081000,사북2,81,250001533 ,두미르A,127.7274 ,37.9027 ,2020-04-21
250081000,사북2,82,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250081000,사북2,83,250026550 ,호반환승센터,127.7250 ,37.8935 ,2020-04-21
250081000,사북2,84,250001357 ,춘천역환승센터,127.7179 ,37.8853 ,2020-04-21
250081000,사북2,85,250027098 ,중앙초교앞,127.7244 ,37.8781 ,2020-04-21
